Cargo,Trip Number,Truck,Planned Loading Arrival,Loading Arrival,Planned Offloading Arrival,Offloading Arrival,Loading Difference (hrs),Offloading Difference (hrs),Planning Difference(hrs),Time Created,Created by,Customer
243758,F11543,E44,2011-10-02 14:00:00,2011-10-02 20:00:00,2011-10-03 14:00:00,2011-10-04 09:05:00,6,19,5,2 October,Cameron Singh,Engen
243759,196844,258,2011-10-02 08:00:00,2011-10-02 08:00:00,2011-10-08 08:00:00,2011-10-10 10:30:00,0,51,0,2 October,Lance Naude,Zambia Sugar
243760,192344,62,2011-10-02 08:00:00,2011-10-02 08:40:00,2011-10-08 08:00:00,2011-10-11 08:15:00,1,72,1,2 October,Lance Naude,Access Freight International - Overborder
243761,194657,186,2011-10-02 11:00:00,2011-10-02 09:00:00,2011-10-02 16:00:00,2011-10-02 12:20:00,-2,-2,2,2 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
243762,194656,185,2011-10-02 12:00:00,2011-10-02 12:03:00,2011-10-02 15:00:00,2011-10-02 15:17:00,0,0,3,2 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
243763,194655,184,2011-10-02 12:00:00,2011-10-02 09:40:00,2011-10-02 16:00:00,2011-10-02 14:31:00,-2,-1,3,2 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
243764,194654,183,2011-10-02 11:00:00,2011-10-02 10:12:00,2011-10-02 17:00:00,2011-10-02 13:25:00,1,-2,2,2 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
243765,194651,182,2011-10-02 12:00:00,2011-10-02 17:58:00,2011-10-02 16:00:00,2011-10-02 21:33:00,6,6,1,2 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
243766,194652,179,2011-10-02 12:00:00,2011-10-02 09:40:00,2011-10-02 16:00:00,2011-10-02 13:30:00,-2,-1,1,2 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
243767,195351,146,2011-10-03 16:00:00,2011-10-02 16:05:00,2011-10-09 08:00:00,2011-10-11 08:55:00,-22,49,30,2 October,Lance Naude,Zambia Sugar
243768,192754,251,2011-10-03 18:00:00,2011-10-04 20:30:00,2011-10-09 08:00:00,2011-10-11 17:55:00,27,58,32,2 October,Lance Naude,Zambia Sugar
243600,196046,112,2011-09-30 15:00:00,2011-10-02 18:00:00,2011-10-03 08:00:00,2011-10-03 16:35:00,51,9,3,2 October,Shaun du Preez,Canter Transport
243769,194649,178,2011-10-02 14:00:00,2011-10-02 18:00:00,2011-10-02 19:00:00,2011-10-02 20:30:00,4,2,1,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243726,198389,149,2011-10-01 11:00:00,2011-10-02 17:40:00,2011-10-03 08:00:00,2011-10-03 07:10:00,31,1,1,2 October,Shaun du Preez,Premier Trunking - Isando
243771,194653,180,2011-10-02 12:00:00,2011-10-02 12:10:00,2011-10-02 15:00:00,2011-10-02 14:14:00,0,1,6,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243777,194660,179,2011-10-02 18:00:00,2011-10-02 18:29:00,2011-10-02 22:00:00,2011-10-02 23:07:00,0,1,2,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243778,194661,180,2011-10-02 18:00:00,2011-10-02 18:30:00,2011-10-02 22:00:00,2011-10-02 21:44:00,1,0,2,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243779,194664,183,2011-10-02 18:00:00,2011-10-02 18:00:00,2011-10-02 22:00:00,2011-10-02 23:19:00,0,1,2,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243780,194666,184,2011-10-02 18:00:00,2011-10-02 19:38:00,2011-10-02 22:00:00,2011-10-03 01:33:00,2,4,2,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243781,194668,185,2011-10-02 18:00:00,2011-10-02 20:09:00,2011-10-02 22:00:00,2011-10-03 01:22:00,2,3,2,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243782,193250,186,2011-10-02 18:00:00,2011-10-02 18:26:00,2011-10-02 22:00:00,2011-10-02 22:21:00,0,0,2,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243783,194658,178,2011-10-03 02:00:00,2011-10-02 23:18:00,2011-10-03 07:00:00,2011-10-03 04:00:00,-1,-3,5,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243783,194658,178,2011-10-03 02:00:00,2011-10-03 05:00:00,2011-10-03 07:00:00,2011-10-03 07:00:00,3,0,5,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243785,194663,182,2011-10-03 02:00:00,2011-10-03 00:02:00,2011-10-03 07:00:00,2011-10-03 02:00:00,0,-5,5,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243785,194663,182,2011-10-03 02:00:00,2011-10-03 05:00:00,2011-10-03 07:00:00,2011-10-03 07:06:00,3,0,5,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243786,194670,186,2011-10-03 02:00:00,2011-10-03 01:04:00,2011-10-03 07:00:00,2011-10-03 04:04:00,1,-1,5,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243786,194670,186,2011-10-03 02:00:00,2011-10-03 05:10:00,2011-10-03 07:00:00,2011-10-03 06:00:00,3,-1,5,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243787,199503,179,2011-10-03 02:00:00,2011-10-03 05:33:00,2011-10-03 07:00:00,2011-10-03 10:30:00,4,4,5,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243788,194662,180,2011-10-03 02:00:00,2011-10-03 00:28:00,2011-10-03 07:00:00,2011-10-03 03:01:00,0,-2,5,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243788,194662,180,2011-10-03 02:00:00,2011-10-03 05:01:00,2011-10-03 07:00:00,2011-10-03 06:16:00,3,1,5,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243789,199507,183,2011-10-03 02:00:00,2011-10-03 06:11:00,2011-10-03 07:00:00,2011-10-03 11:37:00,4,5,5,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243791,199509,184,2011-10-03 02:00:00,2011-10-03 05:54:00,2011-10-03 07:00:00,2011-10-03 10:15:00,4,3,5,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243792,199511,185,2011-10-03 02:00:00,2011-10-03 06:28:00,2011-10-03 07:00:00,2011-10-03 11:46:00,4,5,3,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243793,199501,181,2011-10-02 18:00:00,2011-10-02 18:50:00,2011-10-02 23:00:00,2011-10-02 23:30:00,1,1,4,2 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
243794,199505,181,2011-10-03 06:00:00,2011-10-03 05:30:00,2011-10-03 10:00:00,2011-10-03 09:22:00,1,1,2,3 October,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
243795,199513,178,2011-10-03 09:30:00,2011-10-03 10:52:00,2011-10-03 13:00:00,2011-10-03 14:15:00,1,1,2,3 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
243796,199514,180,2011-10-03 10:00:00,2011-10-03 10:05:00,2011-10-03 13:00:00,2011-10-03 13:34:00,0,1,1,3 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
243797,199515,182,2011-10-03 09:00:00,2011-10-03 10:50:00,2011-10-03 12:00:00,2011-10-03 14:40:00,2,3,0,3 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
243798,199516,186,2011-10-03 09:00:00,2011-10-03 09:32:00,2011-10-03 12:00:00,2011-10-03 12:21:00,1,0,0,3 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
243800,F11986,E05,2011-10-03 08:00:00,2011-10-03 08:51:00,2011-10-04 10:00:00,2011-10-04 13:00:00,1,3,0,3 October,Thobani Shaik,Engen
243802,F9806,E49,2011-10-03 08:00:00,2011-10-03 07:30:00,2011-10-03 22:00:00,2011-10-04 07:31:00,1,10,0,3 October,Thobani Shaik,Engen
243803,B17248,237,2011-10-03 12:00:00,2011-10-03 15:00:00,2011-10-04 08:00:00,2011-10-04 09:35:00,3,2,4,3 October,Mthunzi Mnguni,Buckman New Gauteng FandV
243808,F10036,E04,2011-10-03 14:00:00,2011-10-03 17:40:00,2011-10-04 07:00:00,2011-10-05 11:05:00,4,28,6,3 October,Thobani Shaik,Engen
243813,196035,261,2011-10-03 09:00:00,2011-10-03 09:36:00,2011-10-04 08:00:00,2011-10-04 05:50:00,1,-2,1,3 October,Jacques Maartens,Barloworld Logistics  (Illovo)
243814,F11965,E39,2011-10-03 15:00:00,2011-10-03 12:10:00,2011-10-04 07:00:00,2011-10-03 19:33:00,-1,-11,5,3 October,Thobani Shaik,Engen
243815,197596,123,2011-10-03 13:00:00,2011-10-03 17:10:00,2011-10-04 10:00:00,2011-10-04 10:45:00,4,1,3,3 October,Jacques Maartens,Barloworld Logistics  (Illovo)
243818,F10041,E53,2011-10-03 15:00:00,2011-10-03 10:30:00,2011-10-04 09:00:00,2011-10-04 15:00:00,-3,6,5,3 October,Thobani Shaik,Engen
243819,A17049,155,2011-10-03 12:00:00,2011-10-03 14:40:00,2011-10-04 12:00:00,2011-10-04 11:55:00,3,0,2,3 October,Kenny Hiscock,Arcelor Mittal
243823,F2979,E02,2011-10-03 18:00:00,2011-10-04 09:30:00,2011-10-04 12:00:00,2011-10-05 11:47:00,16,24,8,3 October,Thobani Shaik,Engen
243824,A17050,155,2011-10-04 18:00:00,2011-10-04 20:50:00,2011-10-05 10:00:00,2011-10-05 12:10:00,3,2,32,3 October,Kenny Hiscock,Arcelor Mittal
243820,193894,110,2011-10-03 12:00:00,2011-10-03 09:42:00,2011-10-04 09:00:00,2011-10-04 14:00:00,-2,5,2,3 October,Mario Dorlly,Barloworld Logistics (Cement)
243825,A17018,163,2011-10-03 13:00:00,2011-10-03 14:00:00,2011-10-04 13:00:00,2011-10-04 15:10:00,1,2,3,3 October,Kenny Hiscock,Arcelor Mittal
243827,A17019,163,2011-10-04 19:00:00,2011-10-05 06:00:00,2011-10-05 11:00:00,2011-10-05 16:05:00,11,5,33,3 October,Kenny Hiscock,Arcelor Mittal
243828,A17039,160,2011-10-03 09:00:00,2011-10-03 11:00:00,2011-10-03 17:00:00,2011-10-03 16:50:00,2,0,1,3 October,Kenny Hiscock,Arcelor Mittal
243817,196634,122,2011-10-03 10:00:00,2011-10-03 10:35:00,2011-10-04 08:00:00,2011-10-04 06:26:00,1,0,0,3 October,Jacques Maartens,South Bakels
243776,193737,240,2011-10-03 11:00:00,2011-10-03 10:17:00,2011-10-04 07:00:00,2011-10-03 14:46:00,1,-16,17,3 October,Shaun du Preez,Sasko
243666,194383,222,2011-10-03 14:00:00,2011-10-03 15:00:00,2011-10-04 08:00:00,2011-10-04 05:40:00,1,-2,70,3 October,Devon Bezuidenhout,Carisbrooke Valley Citrus
243845,F11386,E52,2011-10-02 20:00:00,2011-10-02 21:40:00,2011-10-03 19:00:00,2011-10-03 21:15:00,2,2,13,3 October,Cameron Singh,Engen
243811,194587,211,2011-10-03 17:00:00,2011-10-03 14:30:00,2011-10-04 08:00:00,2011-10-05 06:00:00,-1,22,7,3 October,Mario Dorlly,Sasko
243682,193596,DM9,2011-10-03 11:00:00,2011-10-03 10:30:00,2011-10-04 08:00:00,2011-10-04 10:50:00,1,3,65,3 October,Devon Bezuidenhout,Sugar on Tap
243810,196017,190,2011-10-03 18:00:00,2011-10-03 18:17:00,2011-10-04 12:00:00,2011-10-04 10:09:00,0,0,8,3 October,Jacques Maartens,Sasko
243809,196016,190,2011-10-03 10:00:00,2011-10-03 11:45:00,2011-10-03 16:00:00,2011-10-03 16:48:00,2,1,0,3 October,Jacques Maartens,Sasko
243852,196120,77,2011-10-03 12:00:00,2011-10-03 10:00:00,2011-10-04 06:00:00,2011-10-04 05:51:00,-2,0,1,3 October,Jimmy Shezi,Quality Sugars(PTY)Ltd
243854,181391,196,2011-10-03 10:00:00,2011-10-03 09:00:00,2011-10-04 09:00:00,2011-10-03 18:16:00,-1,-13,1,3 October,Jacques Maartens,Barloworld Logistics  (Illovo)
243851,193828,6,2011-10-03 12:00:00,2011-10-03 12:05:00,2011-10-04 08:00:00,2011-10-04 06:44:00,0,-1,1,3 October,Devon Bezuidenhout,BSI Steel Limited
243853,187050,216,2011-10-03 12:00:00,2011-10-03 11:10:00,2011-10-04 10:00:00,2011-10-04 06:41:00,1,-3,1,3 October,Mario Dorlly,Nampak Liquid
243855,196342,169,2011-10-03 12:00:00,2011-10-03 10:12:00,2011-10-04 15:00:00,2011-10-05 09:29:00,0,18,2,3 October,Mario Dorlly,Transport 2000
243856,194804,29,2011-10-03 12:00:00,2011-10-03 10:48:00,2011-10-04 15:00:00,2011-10-04 20:11:00,-1,5,2,3 October,Mario Dorlly,Transport 2000
243857,194499,225,2011-10-03 12:00:00,2011-10-03 10:30:00,2011-10-04 13:00:00,2011-10-04 12:00:00,0,-1,2,3 October,Mario Dorlly,Transport 2000
243846,196701,30,2011-10-03 14:00:00,2011-10-03 12:20:00,2011-10-04 15:00:00,2011-10-04 12:00:00,0,-3,3,3 October,Mario Dorlly,Omnia Fertiliser
243866,196007,128,2011-10-03 14:00:00,2011-10-03 13:47:00,2011-10-04 14:00:00,2011-10-04 13:15:00,0,1,2,3 October,Devon Bezuidenhout,Bulk Brick Supplies
243863,194397,195,2011-10-03 15:00:00,2011-10-03 11:56:00,2011-10-04 08:00:00,2011-10-04 08:12:00,-3,0,3,3 October,Jacques Maartens,Pride Milling - Nigel
243862,194340,101,2011-10-03 13:00:00,2011-10-03 12:25:00,2011-10-04 10:00:00,2011-10-04 09:51:00,1,0,1,3 October,Mario Dorlly,Pride Milling - Nigel
243867,193791,DM1,2011-10-03 11:00:00,2011-10-03 17:56:00,2011-10-04 08:00:00,2011-10-04 14:50:00,7,7,1,3 October,Jimmy Shezi,F H Stegen (Pty) Ltd
243868,196740,233,2011-10-03 09:00:00,2011-10-03 09:00:00,2011-10-04 10:00:00,2011-10-04 10:40:00,0,1,1,3 October,Mario Dorlly,Premier Trunking - Isando
243869,196407,218,2011-10-03 17:00:00,2011-10-03 16:00:00,2011-10-03 08:00:00,2011-10-04 09:20:00,-1,25,6,3 October,Jimmy Shezi,F H Stegen (Pty) Ltd
243870,198497,263,2011-10-03 09:00:00,2011-10-03 09:49:00,2011-10-04 10:00:00,2011-10-04 10:00:00,1,0,2,3 October,Mario Dorlly,Premier Trunking - Isando
243833,205553,12,2011-10-03 12:00:00,2011-10-03 11:35:00,2011-10-04 08:00:00,2011-10-04 09:50:00,0,2,3,3 October,Devon Bezuidenhout,Tastic Rice
243842,196199,78,2011-10-03 14:00:00,2011-10-03 12:30:00,2011-10-05 08:00:00,2011-10-04 12:44:00,0,-19,3,3 October,Devon Bezuidenhout,Paramount Mills
243530,193557,99,2011-10-03 12:00:00,2011-10-03 12:00:00,2011-10-04 06:00:00,2011-10-04 04:56:00,0,-1,73,3 October,Devon Bezuidenhout,Monteagle Africa Limited
243865,196430,174,2011-10-03 13:00:00,2011-10-03 13:30:00,2011-10-04 10:00:00,2011-10-04 10:00:00,1,0,1,3 October,Mario Dorlly,Bulk Brick Supplies
243837,194538,193,2011-10-03 14:00:00,2011-10-03 13:39:00,2011-10-04 12:00:00,2011-10-04 08:45:00,0,-3,5,3 October,Jacques Maartens,Premier Trunking - Isando
243890,B20260,1,2011-10-03 09:00:00,2011-10-03 09:20:00,2011-10-03 17:00:00,2011-10-03 17:10:00,0,0,3,3 October,Andre Honsh-Raj,Buckman New
243829,205747,20,2011-10-03 16:00:00,2011-10-03 15:20:00,2011-10-05 10:00:00,2011-10-05 09:00:00,1,-1,7,3 October,Mario Dorlly,Floorworx Africa(PTY) LTD
243428,205547,265,2011-10-03 14:00:00,2011-10-03 13:07:00,2011-10-04 10:00:00,2011-10-04 11:17:00,1,1,93,3 October,Mario Dorlly,Monteagle Africa Limited
243905,199510,184,2011-10-03 13:00:00,2011-10-03 13:00:00,2011-10-03 15:00:00,2011-10-03 14:00:00,0,-1,1,3 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
243848,193921,81,2011-10-03 14:00:00,2011-10-03 13:10:00,2011-10-04 15:00:00,2011-10-04 21:30:00,1,7,3,3 October,Mario Dorlly,Omnia Fertiliser
243889,198406,18,2011-10-03 15:00:00,2011-10-03 16:00:00,2011-10-04 10:00:00,2011-10-04 15:40:00,1,6,3,3 October,Mario Dorlly,Bulk Brick Supplies
243888,193524,217,2011-10-03 14:00:00,2011-10-03 13:55:00,2011-10-04 10:00:00,2011-10-04 12:00:00,0,2,1,3 October,Devon Bezuidenhout,Bulk Brick Supplies
243626,198363,264,2011-10-03 14:00:00,2011-10-03 14:00:00,2011-10-04 08:00:00,2011-10-04 04:55:00,0,-3,73,3 October,Devon Bezuidenhout,Monteagle Africa Limited
243910,193585,42,2011-10-03 13:00:00,2011-10-03 13:00:00,2011-10-04 15:00:00,2011-10-04 11:37:00,0,-3,1,3 October,Mario Dorlly,Premier Trunking - Isando
243911,196088,66,2011-10-03 13:00:00,2011-10-03 12:00:00,2011-10-04 10:00:00,2011-10-04 07:40:00,-1,-2,1,3 October,Mario Dorlly,Premier Trunking - Isando
243914,181408,181,2011-10-03 11:00:00,2011-10-03 10:50:00,2011-10-03 14:00:00,2011-10-03 14:00:00,0,0,1,3 October,Arthur Vissagie,Illovo Sugar (CHEP)
243915,177000,E07,2011-10-03 16:00:00,2011-10-03 13:40:00,2011-10-10 11:00:00,2011-10-13 07:50:00,-2,69,2,3 October,Cameron Singh,Access Freight International - Overborder
243918,184145,E17,2011-10-03 17:00:00,2011-10-04 14:40:00,2011-10-07 14:00:00,2011-10-13 16:20:00,22,146,3,3 October,Cameron Singh,Access Freight International - Overborder
243885,198390,28,2011-10-03 14:00:00,2011-10-03 15:15:00,2011-10-05 08:00:00,2011-10-04 14:10:00,1,-16,1,3 October,Devon Bezuidenhout,Kempston Logistics P.E
243831,198370,213,2011-10-04 06:00:00,2011-10-03 19:14:00,2011-10-06 10:00:00,2011-10-05 13:23:00,-9,-19,21,3 October,Mario Dorlly,Floorworx Africa(PTY) LTD
243773,205735,DM5,2011-10-03 14:00:00,2011-10-03 14:13:00,2011-10-04 08:00:00,2011-10-04 06:15:00,0,0,20,3 October,Devon Bezuidenhout,Sasko
243774,193562,228,2011-10-03 14:00:00,2011-10-03 14:30:00,2011-10-04 08:00:00,2011-10-04 05:20:00,1,-1,20,3 October,Devon Bezuidenhout,Sasko
242925,194426,220,2011-10-03 15:00:00,2011-10-03 15:00:00,2011-10-04 11:00:00,2011-10-04 08:50:00,0,-2,168,3 October,Devon Bezuidenhout,Monteagle Africa Limited
243277,205558,235,2011-10-03 15:00:00,2011-10-03 13:30:00,2011-10-05 09:00:00,2011-10-05 08:08:00,0,1,123,3 October,Devon Bezuidenhout,Monteagle Africa Limited
243840,198339,214,2011-10-03 15:00:00,2011-10-03 18:00:00,2011-10-05 08:00:00,2011-10-06 10:41:00,3,27,6,3 October,Mario Dorlly,E & C Charcoal (PTY)LTD
243804,205701,215,2011-10-03 15:00:00,2011-10-03 15:53:00,2011-10-05 08:00:00,2011-10-05 10:16:00,1,2,7,3 October,Mario Dorlly,Sasko
243864,194323,149,2011-10-03 14:00:00,2011-10-03 14:00:00,2011-10-05 12:00:00,2011-10-05 14:35:00,0,3,2,3 October,Devon Bezuidenhout,Hulamin Extrusions
243873,194402,115,2011-10-03 15:00:00,2011-10-03 14:28:00,2011-10-04 08:00:00,2011-10-04 08:09:00,1,0,4,3 October,Mario Dorlly,Epol A Division of Rainbow Farms
243921,197638,223,2011-10-03 15:00:00,2011-10-03 16:10:00,2011-10-04 08:00:00,2011-10-04 09:00:00,1,1,0,3 October,Devon Bezuidenhout,Pannar Seeds
243681,205673,147,2011-10-03 15:00:00,2011-10-03 15:55:00,2011-10-04 10:00:00,2011-10-04 11:42:00,1,2,69,3 October,Devon Bezuidenhout,Sugar on Tap
243922,190185,148,2011-10-03 15:00:00,2011-10-03 14:42:00,2011-10-04 08:00:00,2011-10-04 12:23:00,0,4,0,3 October,Devon Bezuidenhout,Pannar Seeds
243920,198290,197,2011-10-03 15:00:00,2011-10-03 15:25:00,2011-10-04 11:00:00,2011-10-04 08:20:00,0,-1,0,3 October,Jacques Maartens,Pannar Seeds
243925,194465,192,2011-10-03 15:00:00,2011-10-03 14:22:00,2011-10-04 08:00:00,2011-10-03 18:21:00,1,-12,0,3 October,Jacques Maartens,Pannar Seeds
243926,194435,109,2011-10-03 15:00:00,2011-10-03 15:30:00,2011-10-04 15:00:00,2011-10-04 15:21:00,1,0,1,3 October,Mario Dorlly,M4 Transport Brokers
243858,191992,243,2011-10-03 14:00:00,2011-10-03 14:25:00,2011-10-04 08:00:00,2011-10-04 06:31:00,0,-1,4,3 October,Devon Bezuidenhout,Pannar Seeds
243924,195810,127,2011-10-03 15:00:00,2011-10-03 15:23:00,2011-10-04 08:00:00,2011-10-04 06:18:00,0,0,0,3 October,Mario Dorlly,Pannar Seeds
243923,198430,188,2011-10-03 15:00:00,2011-10-03 17:05:00,2011-10-04 08:00:00,2011-10-04 06:25:00,2,0,0,3 October,Jacques Maartens,Pannar Seeds
243929,199504,179,2011-10-03 13:00:00,2011-10-03 14:20:00,2011-10-03 16:00:00,2011-10-03 15:40:00,1,0,1,3 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
243929,199504,186,2011-10-03 13:00:00,2011-10-03 17:00:00,2011-10-03 16:00:00,2011-10-03 20:22:00,4,4,1,3 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
243934,199508,183,2011-10-03 13:00:00,2011-10-03 14:11:00,2011-10-03 16:00:00,2011-10-03 16:35:00,1,1,1,3 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
243934,199508,183,2011-10-03 13:00:00,2011-10-03 17:13:00,2011-10-03 16:00:00,2011-10-03 21:48:00,4,6,1,3 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
243939,199512,185,2011-10-03 13:00:00,2011-10-03 15:40:00,2011-10-03 16:00:00,2011-10-03 16:47:00,3,1,1,3 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
243939,199512,185,2011-10-03 13:00:00,2011-10-03 17:06:00,2011-10-03 16:00:00,2011-10-03 20:23:00,4,4,1,3 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
243849,193516,88,2011-10-03 17:00:00,2011-10-03 16:38:00,2011-10-04 15:00:00,2011-10-04 10:00:00,0,-5,6,3 October,Mario Dorlly,Omnia Fertiliser
243850,193968,111,2011-10-03 18:00:00,2011-10-03 15:27:00,2011-10-04 15:00:00,2011-10-05 19:00:00,-1,28,7,3 October,Mario Dorlly,Omnia Fertiliser
243944,192270,194,2011-10-03 15:00:00,2011-10-03 14:45:00,2011-10-04 08:00:00,2011-10-04 12:49:00,0,5,1,3 October,Slindile Gugulethu Ndlovu,Epol Feeds - Pretoria West
243847,193911,14,2011-10-03 18:00:00,2011-10-03 16:00:00,2011-10-04 16:00:00,2011-10-04 10:05:00,-2,-4,7,3 October,Mario Dorlly,Omnia Fertiliser
243946,199506,181,2011-10-03 16:00:00,2011-10-03 16:07:00,2011-10-03 18:00:00,2011-10-03 17:17:00,0,1,0,3 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
243946,199506,181,2011-10-03 16:00:00,2011-10-03 18:04:00,2011-10-03 18:00:00,2011-10-03 19:33:00,2,2,0,3 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
243886,192922,241,2011-10-03 17:00:00,2011-10-04 15:31:00,2011-10-05 08:00:00,2011-10-05 13:00:00,23,5,4,3 October,Mario Dorlly,Kempston Logistics P.E
243947,196928,22,2011-10-03 17:00:00,2011-10-04 06:45:00,2011-10-04 12:00:00,2011-10-05 10:00:00,14,22,1,3 October,Devon Bezuidenhout,Premier Trunking - Isando
243841,181390,196,2011-10-03 20:00:00,2011-10-03 19:20:00,2011-10-04 08:00:00,2011-10-04 07:00:00,1,-1,11,3 October,Jacques Maartens,Premier Trunking - Isando
243948,181409,184,2011-10-03 15:30:00,2011-10-03 15:30:00,2011-10-03 18:00:00,2011-10-03 17:50:00,0,0,1,3 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
243948,181409,184,2011-10-03 15:30:00,2011-10-03 18:05:00,2011-10-03 18:00:00,2011-10-03 21:15:00,3,3,1,3 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
243806,193862,27,2011-10-03 17:00:00,2011-10-03 15:49:00,2011-10-04 10:00:00,2011-10-04 12:46:00,-1,3,9,3 October,Mario Dorlly,Sasko
243871,196069,171,2011-10-03 20:00:00,2011-10-03 20:05:00,2011-10-04 15:00:00,2011-10-04 19:00:00,0,4,9,3 October,Mario Dorlly,Keys Makin Plastics (Pty) Ltd
243949,172911,239,2011-10-03 15:00:00,2011-10-03 15:09:00,2011-10-05 08:00:00,2011-10-05 06:00:00,0,-2,1,3 October,Devon Bezuidenhout,Hulamin Extrusions
243951,198383,23,2011-10-03 18:00:00,2011-10-03 16:19:00,2011-10-04 15:00:00,2011-10-04 07:00:00,0,-8,3,3 October,Mario Dorlly,Omnia Fertiliser
243874,196596,204,2011-10-03 14:00:00,2011-10-03 19:50:00,2011-10-10 10:00:00,2011-10-11 08:50:00,6,23,3,3 October,Jaap Saayman,Chemical Initiatives
243516,193568,224,2011-10-03 16:00:00,2011-10-03 16:15:00,2011-10-04 12:00:00,2011-10-04 13:40:00,0,2,77,3 October,Mario Dorlly,Tastic Rice
243807,193873,89,2011-10-03 18:00:00,2011-10-03 17:20:00,2011-10-04 10:00:00,2011-10-04 14:20:00,1,4,10,3 October,Mario Dorlly,Sasko
243962,A16904,157,2011-10-03 15:00:00,2011-10-03 14:00:00,2011-10-04 07:00:00,2011-10-04 05:00:00,-1,-2,0,3 October,Kenny Hiscock,Tosas (Pty) Ltd
243965,194104,230,2011-10-03 16:00:00,2011-10-01 18:00:00,2011-10-04 13:00:00,2011-10-04 11:34:00,-46,-1,1,3 October,Mario Dorlly,Premier Trunking - Isando
243966,BB7829,D09,2011-10-03 10:00:00,2011-10-03 09:50:00,2011-10-03 22:00:00,2011-10-03 19:18:00,0,-1,5,3 October,Kevin Fourie,Premier Foods - BB Bakery
243956,205589,114,2011-10-03 17:00:00,2011-10-03 17:30:00,2011-10-04 10:00:00,2011-10-04 11:38:00,1,2,2,3 October,Devon Bezuidenhout,Hulamin Extrusions
243957,205578,19,2011-10-03 13:00:00,2011-10-03 11:00:00,2011-10-04 10:00:00,2011-10-04 07:00:00,-2,-3,2,3 October,Mario Dorlly,Hulamin Extrusions
243577,209365,209,2011-10-04 10:00:00,2011-10-05 16:18:00,2011-10-11 12:00:00,2011-10-13 14:10:00,30,50,93,3 October,Jaap Saayman,Access Freight International - Overborder
243812,205668,65,2011-10-03 19:00:00,2011-10-03 19:23:00,2011-10-05 08:00:00,2011-10-05 07:00:00,0,-1,9,3 October,Mario Dorlly,Sasko
