Cargo,Trip Number,Truck,Planned Loading Arrival,Loading Arrival,Planned Offloading Arrival,Offloading Arrival,Loading Difference (hrs),Offloading Difference (hrs),Planning Difference(hrs),Time Created,Created by,Customer
234878,192467,190,2011-08-01 20:00:00,2011-08-01 21:45:00,2011-08-02 14:00:00,2011-08-02 16:58:00,2,3,3,1 August,Jacques Maartens,Premier Trunking - Isando
234769,192524,183,2011-08-01 12:00:00,2011-08-01 15:24:00,2011-08-01 14:00:00,2011-08-01 18:30:00,3,5,0,1 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
234879,189376,195,2011-08-01 20:00:00,2011-08-01 20:55:00,2011-08-02 12:00:00,2011-08-02 16:10:00,1,4,3,1 August,Jacques Maartens,Premier Trunking - Isando
234804,187826,80,2011-08-02 10:00:00,2011-08-02 09:45:00,2011-08-02 16:00:00,2011-08-03 07:00:00,0,15,21,1 August,Shaun du Preez,Pannar Seeds
234881,197087,194,2011-08-01 20:00:00,2011-08-01 22:21:00,2011-08-02 12:00:00,2011-08-02 14:48:00,2,3,3,1 August,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
234792,184390,104,2011-08-02 07:00:00,2011-08-02 07:00:00,2011-08-03 08:00:00,2011-08-03 11:16:00,0,3,20,1 August,Shaun du Preez,Macbean Beier Plastics (Pty) Ltd
234872,184316,24,2011-08-02 07:00:00,2011-08-02 07:40:00,2011-08-03 08:00:00,2011-08-03 16:40:00,1,9,16,1 August,Shaun du Preez,Tastic Rice
234882,192393,27,2011-08-01 21:00:00,2011-08-01 23:00:00,2011-08-03 07:00:00,2011-08-03 07:10:00,2,0,5,1 August,Shaun du Preez,Premier Trunking - Isando
234883,B17072,4,2011-08-01 19:00:00,2011-08-01 18:10:00,2011-08-02 09:00:00,2011-08-02 11:05:00,1,2,3,1 August,Mthunzi Mnguni,Buckman New Gauteng FandV
234886,185949,218,2011-08-01 17:00:00,2011-08-01 16:40:00,2011-08-02 08:00:00,2011-08-02 08:50:00,0,1,1,1 August,Shaun du Preez,Monteagle Africa Limited
234900,B20806,237,2011-08-01 18:00:00,2011-08-01 13:30:00,2011-08-02 09:00:00,2011-08-02 08:00:00,-3,-1,1,1 August,Andre Honsh-Raj,Buckman New
234902,B20103,238,2011-08-01 18:00:00,2011-08-01 14:00:00,2011-08-02 09:00:00,2011-08-02 11:00:00,-4,2,1,1 August,Andre Honsh-Raj,Buckman New
234905,192652,182,2011-08-01 18:00:00,2011-08-01 18:35:00,2011-08-01 22:00:00,2011-08-01 22:00:00,1,0,1,1 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
234906,A15916,158,2011-08-01 13:00:00,2011-08-01 13:45:00,2011-08-01 18:00:00,2011-08-01 16:35:00,1,-1,4,1 August,Kenny Hiscock,Graftech
234907,191775,79,2011-08-01 12:00:00,2011-08-01 16:00:00,2011-08-02 08:00:00,2011-08-02 12:40:00,4,5,5,1 August,Sandile Khumalo,Freight 24
234908,A15937,152,2011-08-01 16:00:00,2011-08-01 17:15:00,2011-08-02 08:00:00,2011-08-02 07:15:00,1,1,1,1 August,Kenny Hiscock,Arcelor Mittal
234910,184339,239,2011-08-01 18:00:00,2011-08-01 18:21:00,2011-08-02 07:00:00,2011-08-02 07:00:00,0,0,1,1 August,Jacques Maartens,Barloworld Logistics  (Illovo)
234911,192535,187,2011-08-01 18:00:00,2011-08-01 18:14:00,2011-08-01 22:00:00,2011-08-01 21:17:00,0,1,1,1 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
234913,192538,189,2011-08-01 19:00:00,2011-08-01 19:55:00,2011-08-01 23:00:00,2011-08-02 00:45:00,1,2,0,1 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
234914,192531,179,2011-08-01 19:00:00,2011-08-01 19:40:00,2011-08-01 23:00:00,2011-08-01 23:03:00,1,0,0,1 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
234916,192537,188,2011-08-01 22:00:00,2011-08-01 20:56:00,2011-08-02 02:00:00,2011-08-02 00:17:00,-1,0,0,1 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
234917,192534,183,2011-08-01 22:00:00,2011-08-01 21:15:00,2011-08-02 02:00:00,2011-08-02 00:36:00,1,-1,0,1 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
234918,192533,180,2011-08-01 22:00:00,2011-08-01 23:08:00,2011-08-02 02:00:00,2011-08-02 02:11:00,1,0,0,1 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
234919,192741,181,2011-08-01 22:00:00,2011-08-01 22:05:00,2011-08-02 02:00:00,2011-08-02 02:30:00,0,1,1,1 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
234920,192532,179,2011-08-02 01:30:00,2011-08-02 01:30:00,2011-08-02 04:00:00,2011-08-02 04:00:00,0,0,1,2 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
234920,192532,179,2011-08-02 01:30:00,2011-08-02 06:00:00,2011-08-02 04:00:00,2011-08-02 10:00:00,5,6,1,2 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
234921,192542,182,2011-08-02 01:30:00,2011-08-02 00:40:00,2011-08-02 04:00:00,2011-08-02 02:30:00,1,0,1,2 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
234921,192542,182,2011-08-02 01:30:00,2011-08-02 04:00:00,2011-08-02 04:00:00,2011-08-02 06:29:00,3,2,1,2 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
234922,192536,187,2011-08-02 01:30:00,2011-08-02 00:50:00,2011-08-02 04:00:00,2011-08-02 04:00:00,1,0,1,2 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
234922,192536,187,2011-08-02 01:30:00,2011-08-02 05:00:00,2011-08-02 04:00:00,2011-08-02 06:38:00,4,3,1,2 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
234923,192543,180,2011-08-02 07:00:00,2011-08-02 06:10:00,2011-08-02 10:00:00,2011-08-02 10:00:00,1,0,4,2 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
234924,192547,183,2011-08-02 07:00:00,2011-08-02 05:45:00,2011-08-02 10:00:00,2011-08-02 09:00:00,-1,-1,4,2 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
234925,192549,188,2011-08-02 07:00:00,2011-08-02 05:20:00,2011-08-02 10:00:00,2011-08-02 07:10:00,0,-1,4,2 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
234926,192553,189,2011-08-02 06:30:00,2011-08-02 06:36:00,2011-08-02 10:00:00,2011-08-02 09:00:00,0,-1,3,2 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
234925,192549,188,2011-08-02 07:00:00,2011-08-02 08:00:00,2011-08-02 10:00:00,2011-08-02 18:05:00,1,8,4,2 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
234927,186346,45,2011-08-02 08:00:00,2011-08-02 11:10:00,2011-08-09 18:00:00,2011-08-08 12:00:00,3,-30,1,2 August,Jacques Redgard,Tradewind Logistics
234919,192741,181,2011-08-01 22:00:00,2011-08-02 04:30:00,2011-08-02 02:00:00,2011-08-02 06:30:00,7,5,1,2 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
234932,192557,182,2011-08-02 10:30:00,2011-08-02 07:30:00,2011-08-02 12:00:00,2011-08-02 09:09:00,-3,-1,1,2 August,Xolani Buthelezi,Barloworld Logistics  (Illovo)
234933,192556,181,2011-08-02 10:30:00,2011-08-02 07:30:00,2011-08-02 12:00:00,2011-08-02 09:10:00,-3,-1,1,2 August,Xolani Buthelezi,Barloworld Logistics  (Illovo)
234871,184375,20,2011-08-02 10:00:00,2011-08-02 08:40:00,2011-08-03 10:00:00,2011-08-04 09:49:00,-1,24,19,2 August,Mario Dorlly,Tastic Rice
234776,187244,30,2011-08-01 15:00:00,2011-08-02 18:00:00,2011-08-02 12:00:00,2011-08-03 14:00:00,27,26,3,2 August,Mario Dorlly,South Bakels
234851,191743,235,2011-08-02 09:00:00,2011-08-02 08:00:00,2011-08-02 15:00:00,2011-08-02 13:55:00,-1,-1,19,2 August,Shaun du Preez,Pannar Seeds
233584,178167,31,2011-07-24 13:00:00,2011-08-02 05:30:00,2011-07-31 18:00:00,2011-08-02 07:00:00,209,37,50,2 August,Zac Bolton,Tradewind Logistics
234806,192423,105,2011-08-02 12:00:00,2011-08-02 12:58:00,2011-08-03 10:00:00,2011-08-03 10:00:00,1,0,23,2 August,Mario Dorlly,Pannar Seeds
234852,191806,66,2011-08-02 09:00:00,2011-08-02 09:30:00,2011-08-02 15:00:00,2011-08-03 06:55:00,1,16,19,2 August,Shaun du Preez,Pannar Seeds
234912,189709,243,2011-08-02 14:00:00,2011-08-02 12:50:00,2011-08-03 16:00:00,2011-08-03 11:31:00,-1,-4,19,2 August,Devon Bezuidenhout,Barloworld Logistics (Cement)
234935,F3452,E02,2011-08-02 10:00:00,2011-08-02 18:09:00,2011-08-02 16:00:00,2011-08-03 15:48:00,8,24,0,2 August,Cameron Singh,Engen
234937,176283,E08,2011-08-02 20:00:00,2011-08-03 08:40:00,2011-08-06 08:00:00,2011-08-16 07:30:00,13,240,10,2 August,Vimal Ganesh,Forwarding African Transport Services (F.A.T.S.)
234938,191639,259,2011-08-02 09:00:00,2011-08-02 10:16:00,2011-08-08 12:00:00,2011-08-11 05:30:00,1,66,1,2 August,Zac Bolton,Sabcorp
234943,B20157,1,2011-08-02 09:00:00,2011-08-02 09:00:00,2011-08-02 17:00:00,2011-08-02 10:00:00,0,-7,0,2 August,Andre Honsh-Raj,Buckman New
234944,F10738,E52,2011-08-02 12:00:00,2011-08-02 12:40:00,2011-08-03 12:00:00,2011-08-03 13:00:00,1,1,3,2 August,Cameron Singh,Engen
234946,192223,40,2011-08-02 14:00:00,2011-08-02 14:30:00,2011-08-08 11:00:00,2011-08-10 06:40:00,1,44,5,2 August,Jaap Saayman,Tradewind Logistics
234947,B20111,3,2011-08-02 08:00:00,2011-08-02 07:30:00,2011-08-02 15:00:00,2011-08-02 13:17:00,1,0,1,2 August,Andre Honsh-Raj,Buckman New
234948,B20145,2,2011-08-02 08:00:00,2011-08-02 08:00:00,2011-08-02 17:00:00,2011-08-02 10:40:00,0,-6,1,2 August,Andre Honsh-Raj,Buckman New
234949,186345,94,2011-08-02 08:00:00,2011-08-02 07:30:00,2011-08-08 09:00:00,2011-08-10 05:20:00,1,44,1,2 August,Jaap Saayman,Tradewind Logistics
234950,F10589,E49,2011-08-02 12:00:00,2011-08-02 14:50:00,2011-08-03 12:00:00,2011-08-03 21:15:00,3,9,3,2 August,Cameron Singh,Engen
234952,189272,204,2011-08-02 08:00:00,2011-08-02 07:05:00,2011-08-08 10:00:00,2011-08-10 06:20:00,1,44,1,2 August,Jaap Saayman,Tradewind Logistics
234953,F11335,E41,2011-08-02 12:00:00,2011-08-02 14:14:00,2011-08-03 12:00:00,2011-08-03 21:00:00,2,9,3,2 August,Cameron Singh,Engen
234955,192558,187,2011-08-02 12:00:00,2011-08-02 11:00:00,2011-08-03 08:00:00,2011-08-02 16:00:00,-1,-16,3,2 August,Kershan Balakistan,Barloworld Logistics  (Illovo)
234940,184338,239,2011-08-02 10:00:00,2011-08-02 09:22:00,2011-08-03 08:00:00,2011-08-03 08:59:00,1,1,0,2 August,Devon Bezuidenhout,Sasko
234889,186380,232,2011-08-02 12:00:00,2011-08-02 12:10:00,2011-08-04 08:00:00,2011-08-03 11:40:00,0,-20,18,2 August,Devon Bezuidenhout,Transport 2000
234893,191637,257,2011-08-02 00:00:00,2011-08-01 20:00:00,2011-08-03 00:00:00,2011-08-04 08:11:00,-4,32,6,2 August,Jaap Saayman,Canter Transport
234783,191723,25,2011-08-02 18:00:00,2011-08-03 06:37:00,2011-08-04 08:00:00,2011-08-04 10:54:00,13,3,31,2 August,Shaun du Preez,Sasko
234965,186268,234,2011-08-02 12:00:00,2011-08-02 10:45:00,2011-08-03 08:00:00,2011-08-02 18:00:00,-1,-14,1,2 August,Shaun du Preez,Premier Trunking - Isando
234968,197036,219,2011-08-02 12:00:00,2011-08-02 11:12:00,2011-08-03 11:00:00,2011-08-03 05:45:00,1,-5,1,2 August,Mario Dorlly,Monteagle Africa Limited
234963,186375,DM4,2011-08-02 12:00:00,2011-08-02 11:10:00,2011-08-04 10:00:00,2011-08-05 05:00:00,1,19,1,2 August,Shaun du Preez,E & C Charcoal (PTY)LTD
234971,186444,82,2011-08-02 15:00:00,2011-08-02 18:03:00,2011-08-03 09:00:00,2011-08-04 15:40:00,3,31,5,2 August,Shaun du Preez,Epol Feeds - Pretoria West
234974,192083,65,2011-08-02 12:00:00,2011-08-02 10:18:00,2011-08-03 10:00:00,2011-08-03 07:00:00,0,-3,2,2 August,Mario Dorlly,Pannar Seeds
234330,192125,69,2011-08-02 13:00:00,2011-08-02 15:00:00,2011-08-04 08:00:00,2011-08-03 10:00:00,2,-22,122,2 August,Shaun du Preez,Pannar Seeds
234975,191611,254,2011-08-02 19:00:00,2011-08-02 16:05:00,2011-08-03 12:00:00,2011-08-04 14:07:00,-1,26,9,2 August,Jacques Redgard,Omnia Fertiliser
234909,187045,216,2011-08-02 12:00:00,2011-08-02 12:40:00,2011-08-03 12:00:00,2011-08-02 18:05:00,1,-16,17,2 August,Mario Dorlly,Rohm & Haas
234331,187233,99,2011-08-02 15:00:00,2011-08-02 16:18:00,2011-08-03 14:00:00,2011-08-03 12:56:00,1,-1,124,2 August,Devon Bezuidenhout,Pannar Seeds
234989,188861,E06,2011-08-03 18:00:00,2011-08-04 07:46:00,2011-08-09 10:00:00,2011-08-10 06:00:00,14,20,30,2 August,Vimal Ganesh,Tradimex
234990,190880,E11,2011-08-04 20:00:00,2011-08-08 08:24:00,2011-08-10 09:00:00,2011-08-15 13:30:00,84,125,57,2 August,Vimal Ganesh,Tradimex
234991,187075,E12,2011-08-04 20:00:00,2011-08-08 08:28:00,2011-08-10 09:00:00,2011-08-14 12:49:00,84,100,57,2 August,Vimal Ganesh,Tradimex
234992,188460,E13,2011-08-03 20:00:00,2011-08-04 07:10:00,2011-08-09 08:00:00,2011-08-10 16:00:00,11,32,33,2 August,Vimal Ganesh,Tradimex
234987,192411,85,2011-08-02 15:00:00,2011-08-02 13:35:00,2011-08-03 10:00:00,2011-08-03 10:30:00,-1,1,3,2 August,Jacques Maartens,Premier Trunking - Isando
234986,197154,196,2011-08-02 15:00:00,2011-08-02 13:58:00,2011-08-03 10:00:00,2011-08-03 08:28:00,-1,0,3,2 August,Jacques Maartens,Premier Trunking - Isando
234985,186415,68,2011-08-02 12:00:00,2011-08-02 11:20:00,2011-08-03 09:00:00,2011-08-02 20:16:00,1,-11,0,2 August,Jacques Maartens,Premier Trunking - Isando
234993,189098,72,2011-08-02 11:00:00,2011-08-02 09:20:00,2011-08-09 10:00:00,2011-08-02 16:00:00,0,-162,0,2 August,Jacques Redgard,Forwarding African Transport Services (F.A.T.S.)
234970,189919,226,2011-08-02 13:00:00,2011-08-02 12:30:00,2011-08-03 15:00:00,2011-08-04 06:45:00,1,16,3,2 August,Shaun du Preez,Bulk Brick Supplies
234995,180295,113,2011-08-02 12:00:00,2011-08-02 10:30:00,2011-08-08 12:00:00,2011-08-11 16:55:00,0,77,1,2 August,Zac Bolton,Forwarding African Transport Services (F.A.T.S.)
234996,192080,170,2011-08-01 19:00:00,2011-08-01 19:00:00,2011-08-02 14:00:00,2011-08-02 14:00:00,0,0,16,2 August,Giles Kitching,Pride Milling - Nigel
234997,191755,84,2011-08-02 18:00:00,2011-08-02 20:25:00,2011-08-03 12:00:00,2011-08-03 13:55:00,2,2,7,2 August,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
234805,191741,235,2011-08-02 16:10:00,2011-08-02 15:00:00,2011-08-03 08:00:00,2011-08-03 08:25:00,-1,0,27,2 August,Shaun du Preez,Pannar Seeds
234998,187756,86,2011-08-02 18:00:00,2011-08-02 15:53:00,2011-08-03 12:00:00,2011-08-03 08:20:00,-2,-2,7,2 August,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
235000,180030,DM8,2011-08-02 15:00:00,2011-08-03 07:50:00,2011-08-08 13:00:00,2011-08-12 07:00:00,17,90,2,2 August,Jaap Saayman,MB Barter & Trading (PTY)
234994,197159,100,2011-08-02 14:00:00,2011-08-02 14:40:00,2011-08-03 11:00:00,2011-08-03 09:20:00,1,0,3,2 August,Shaun du Preez,BSI Steel Limited
235002,192189,172,2011-08-02 16:00:00,2011-08-02 18:40:00,2011-08-03 14:00:00,2011-08-04 05:30:00,3,16,3,2 August,Giles Kitching,Sasko
235003,187532,31,2011-08-02 12:00:00,2011-08-02 11:50:00,2011-08-03 10:00:00,2011-08-03 15:45:00,0,6,1,2 August,Zac Bolton,Omnia Fertiliser
235004,191781,169,2011-08-02 11:09:00,2011-08-02 08:51:00,2011-08-03 14:00:00,2011-08-03 04:55:00,-2,-9,0,2 August,Giles Kitching,Pride Milling - Nigel
235006,187680,92,2011-08-02 12:00:00,2011-08-02 17:00:00,2011-08-08 12:00:00,2011-08-10 07:00:00,5,43,1,2 August,Zac Bolton,Tradewind Logistics
234966,197193,79,2011-08-02 15:00:00,2011-08-02 19:00:00,2011-08-03 06:00:00,2011-08-03 05:20:00,4,1,4,2 August,Shaun du Preez,Monteagle Africa Limited
233872,191612,254,2011-07-29 16:00:00,2011-08-04 18:00:00,2011-08-08 08:00:00,2011-08-12 13:21:00,146,101,102,2 August,Jacques Redgard,Ceres Fruit Juices (PTY) Ltd
235021,187899,248,2011-08-03 14:00:00,2011-08-02 17:40:00,2011-08-05 09:00:00,2011-08-04 06:20:00,-20,-25,26,2 August,Jacques Redgard,LA Logistix
235023,181333,181,2011-08-02 13:00:00,2011-08-02 12:55:00,2011-08-02 15:00:00,2011-08-02 15:00:00,0,0,1,2 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
235023,181333,181,2011-08-02 13:00:00,2011-08-02 16:00:00,2011-08-02 15:00:00,2011-08-02 18:55:00,3,4,1,2 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
235009,181330,186,2011-08-02 14:00:00,2011-08-02 13:15:00,2011-08-03 12:00:00,2011-08-03 10:00:00,1,-2,1,2 August,Jacques Maartens,Pride Milling - Nigel
235010,191750,184,2011-08-02 14:00:00,2011-08-02 12:40:00,2011-08-03 12:00:00,2011-08-03 05:45:00,-1,-6,1,2 August,Jacques Maartens,Pride Milling - Nigel
235024,192565,182,2011-08-02 13:00:00,2011-08-02 10:55:00,2011-08-02 16:00:00,2011-08-02 13:00:00,-2,-3,1,2 August,Xolani Buthelezi,Barloworld Logistics  (Illovo)
235025,godness,34,2011-08-02 11:38:00,2011-08-02 12:00:00,2011-08-02 21:00:00,2011-08-02 20:45:00,0,0,0,2 August,Giles Kitching,Pallet Shunting
234828,189471,96,2011-08-01 16:00:00,2011-08-04 07:00:00,2011-08-08 10:00:00,2011-08-12 06:38:00,63,93,4,2 August,Jaap Saayman,Bridge Shipping
235028,"",147,2011-08-02 08:00:00,(none),2011-08-02 20:00:00,(none),892,880,4,2 August,Giles Kitching,Pallet Shunting
235030,"",149,2011-08-02 11:46:00,(none),2011-08-02 21:00:00,(none),889,879,0,2 August,Giles Kitching,Pallet Shunting
235032,AMOS PAGATI,177,2011-08-02 07:00:00,2011-08-02 07:00:00,2011-08-02 20:00:00,2011-08-02 16:30:00,0,-2,5,2 August,Giles Kitching,Pallet Shunting
235007,192323,211,2011-08-02 09:00:00,2011-08-02 13:50:00,2011-08-04 06:00:00,2011-08-04 14:00:00,5,8,2,2 August,Sandile Khumalo,E & C Charcoal (PTY)LTD
235035,191811,171,2011-08-02 11:54:00,2011-08-02 11:00:00,2011-08-02 21:00:00,2011-08-02 20:00:00,1,-1,0,2 August,Giles Kitching,Pallet Shunting
235013,191759,109,2011-08-02 14:00:00,2011-08-02 13:50:00,2011-08-03 10:00:00,2011-08-03 13:15:00,0,3,2,2 August,Mario Dorlly,Pride Milling - Nigel
234780,185677,DM7,2011-08-01 15:00:00,2011-08-02 17:00:00,2011-08-02 12:00:00,2011-08-03 10:00:00,26,22,3,2 August,Mario Dorlly,Universal Paints
235036,F9203,E47,2011-08-02 14:00:00,2011-08-02 15:50:00,2011-08-03 12:00:00,2011-08-04 15:30:00,2,28,1,2 August,Cameron Singh,Engen
235037,F10594,E01,2011-08-02 17:00:00,2011-08-02 17:00:00,2011-08-03 09:00:00,2011-08-03 19:14:00,0,10,4,2 August,Cameron Singh,Engen
234887,191797,112,2011-08-02 15:30:00,2011-08-02 15:44:00,2011-08-04 08:00:00,2011-08-03 14:47:00,0,-17,23,2 August,Mario Dorlly,Transport 2000
234976,187211,225,2011-08-02 17:00:00,2011-08-03 08:12:00,2011-08-04 08:00:00,2011-08-04 11:19:00,15,3,7,2 August,Mario Dorlly,Transport 2000
235038,"",150,2011-08-02 12:54:00,(none),2011-08-02 21:00:00,(none),887,879,0,2 August,Giles Kitching,Pallet Shunting
234926,192553,189,2011-08-02 06:30:00,2011-08-02 16:00:00,2011-08-02 10:00:00,2011-08-02 18:20:00,10,8,3,2 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
234827,191685,230,2011-08-02 15:00:00,2011-08-02 13:47:00,2011-08-04 08:00:00,2011-08-04 07:40:00,-1,0,27,2 August,Shaun du Preez,Bulk Brick Supplies
235040,186353,87,2011-08-01 20:00:00,2011-08-01 22:00:00,2011-08-03 10:00:00,2011-08-03 07:56:00,2,-2,17,2 August,Mario Dorlly,Omnia Fertiliser
235042,185720,201,2011-08-03 07:00:00,2011-08-03 09:40:00,2011-08-09 11:00:00,2011-08-10 09:20:00,3,22,16,2 August,Jaap Saayman,Forwarding African Transport Services (F.A.T.S.)
234977,180444,DM9,2011-08-02 14:00:00,2011-08-02 14:10:00,2011-08-03 12:00:00,2011-08-03 08:11:00,0,-2,2,2 August,Devon Bezuidenhout,Sugar on Tap
235045,192203,192,2011-08-02 16:00:00,2011-08-02 17:30:00,2011-08-03 12:00:00,2011-08-03 11:40:00,2,0,1,2 August,Jacques Maartens,Premier Trunking - Isando
234856,192252,18,2011-08-02 16:00:00,2011-08-02 17:20:00,2011-08-03 10:00:00,2011-08-03 14:00:00,1,4,26,2 August,Shaun du Preez,Pannar Seeds
235047,197027,83,2011-08-02 20:00:00,2011-08-02 22:34:00,2011-08-03 07:00:00,2011-08-03 08:10:00,3,1,6,2 August,Jacques Maartens,Barloworld Logistics  (Illovo)
235048,186754,E16,2011-08-05 08:00:00,2011-08-08 13:38:00,2011-08-11 09:00:00,2011-08-15 14:21:00,78,101,66,2 August,Vimal Ganesh,Tradimex
235049,180289,E17,2011-08-05 08:00:00,2011-08-10 22:30:00,2011-08-11 08:00:00,2011-08-30 16:20:00,135,464,66,2 August,Vimal Ganesh,Tradimex
234785,197001,80,2011-08-02 21:00:00,2011-08-03 13:57:00,2011-08-04 08:00:00,2011-08-05 06:09:00,17,22,34,2 August,Shaun du Preez,Sasko
235050,189377,195,2011-08-02 20:00:00,2011-08-02 21:05:00,2011-08-03 12:00:00,2011-08-03 14:20:00,1,2,6,2 August,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
235051,191561,191,2011-08-02 20:00:00,2011-08-02 20:18:00,2011-08-03 12:00:00,2011-08-03 13:00:00,0,1,6,2 August,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
235052,187106,E20,2011-08-04 10:00:00,2011-08-05 08:56:00,2011-08-10 08:00:00,2011-08-11 08:17:00,23,24,44,2 August,Vimal Ganesh,Tradimex
235053,192468,190,2011-08-02 20:00:00,2011-08-03 05:32:00,2011-08-03 12:00:00,2011-08-03 16:55:00,10,5,6,2 August,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
234928,189779,DM1,2011-08-02 19:00:00,2011-08-02 18:50:00,2011-08-03 20:00:00,2011-08-03 14:40:00,0,-5,10,2 August,Shaun du Preez,Omnia Fertiliser
234961,185948,218,2011-08-02 17:00:00,2011-08-03 06:15:00,2011-08-04 10:00:00,2011-08-04 06:30:00,13,-2,6,2 August,Shaun du Preez,Sasko
234967,197078,194,2011-08-02 17:00:00,2011-08-02 21:19:00,2011-08-03 06:00:00,2011-08-03 06:09:00,4,0,6,2 August,Jacques Maartens,Monteagle Africa Limited
235055,186272,210,2011-08-03 07:00:00,2011-08-03 09:38:00,2011-08-08 10:00:00,2011-08-10 12:30:00,3,51,17,2 August,Jaap Saayman,Kodav
235056,189268,250,2011-08-04 07:00:00,2011-08-05 17:00:00,2011-08-10 14:00:00,2011-08-11 06:10:00,34,16,39,2 August,Jacques Redgard,Kodav
234942,184264,17,2011-08-02 15:00:00,2011-08-02 15:03:00,2011-08-04 08:00:00,2011-08-03 14:20:00,0,-16,6,2 August,Sandile Khumalo,Sasko
235057,185990,116,2011-08-02 16:00:00,2011-08-03 17:10:00,2011-08-08 12:00:00,2011-08-11 17:40:00,25,78,0,2 August,Zac Bolton,Kodav
235062,185917,64,2011-08-03 14:00:00,2011-08-03 21:15:00,2011-08-10 14:00:00,2011-08-10 15:24:00,7,1,23,2 August,Jacques Redgard,Kodav
235063,189833,15,2011-08-03 08:00:00,2011-08-03 22:07:00,2011-08-09 12:00:00,2011-08-11 08:40:00,14,45,17,2 August,Zac Bolton,Kodav
235011,197124,29,2011-08-02 18:00:00,2011-08-02 21:00:00,2011-08-03 14:00:00,2011-08-03 14:25:00,3,0,5,2 August,Shaun du Preez,Pride Milling - Nigel
235067,185924,71,2011-08-02 11:00:00,2011-08-03 08:59:00,2011-08-09 11:00:00,2011-08-10 15:21:00,22,28,4,2 August,Jaap Saayman,Kodav
235068,191578,253,2011-08-03 07:00:00,2011-08-03 17:00:00,2011-08-10 14:00:00,2011-08-11 13:10:00,10,23,16,2 August,Jacques Redgard,Kodav
234941,186307,221,2011-08-02 17:00:00,2011-08-02 16:07:00,2011-08-03 15:00:00,2011-08-03 15:00:00,1,0,7,2 August,Mario Dorlly,Sasko
235069,184427,197,2011-08-02 17:00:00,2011-08-02 16:15:00,2011-08-03 12:00:00,2011-08-03 12:19:00,1,0,2,2 August,Jacques Maartens,Premier Trunking - Isando
235071,181907,176,2011-08-03 07:00:00,2011-08-03 13:49:00,2011-08-09 10:00:00,2011-08-11 18:42:00,7,57,16,2 August,Jaap Saayman,Kodav
235072,190117,205,2011-08-02 13:00:00,2011-08-04 06:45:00,2011-08-09 12:00:00,2011-08-10 17:30:00,42,30,2,2 August,Jaap Saayman,Kodav
234939,187190,42,2011-08-02 23:00:00,2011-08-03 17:00:00,2011-08-04 08:00:00,2011-08-05 06:40:00,18,23,13,2 August,Shaun du Preez,Sasko
235073,192573,182,2011-08-03 08:00:00,2011-08-03 07:00:00,2011-08-03 12:00:00,2011-08-03 08:23:00,-1,-2,15,2 August,Jacques Maartens,Barloworld Logistics  (Illovo)
234923,192543,180,2011-08-02 07:00:00,2011-08-02 16:00:00,2011-08-02 10:00:00,2011-08-02 18:27:00,9,8,4,2 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
234982,187796,26,2011-08-02 23:00:00,2011-08-02 20:21:00,2011-08-04 08:00:00,2011-08-04 07:10:00,-1,1,11,2 August,Shaun du Preez,Premier Trunking - Isando
