Cargo,Trip Number,Truck,Planned Loading Arrival,Loading Arrival,Planned Offloading Arrival,Offloading Arrival,Loading Difference (hrs),Offloading Difference (hrs),Planning Difference(hrs),Time Created,Created by,Customer
239833,191979,233,2011-09-05 17:00:00,2011-09-05 16:00:00,2011-09-06 15:00:00,2011-09-07 09:00:00,-1,18,1,Monday,Mario Dorlly,Tri Logistics PTY Ltd
239834,197908,73,2011-09-06 06:00:00,2011-09-05 19:00:00,2011-09-05 12:00:00,(none),-11,72,14,Monday,Jaap Saayman,Kodav
239835,A16497,152,2011-09-05 14:00:00,2011-09-05 12:00:00,2011-09-06 06:00:00,(none),-2,54,2,Monday,Kenny Hiscock,EnviroServ Waste MGT PTY
239801,197355,23,2011-09-05 20:00:00,2011-09-05 18:25:00,2011-09-06 13:00:00,2011-09-07 07:24:00,0,18,6,Monday,Mario Dorlly,Eli-Dough
239837,A16485,165,2011-09-05 14:00:00,2011-09-05 11:00:00,2011-09-06 06:00:00,2011-09-06 08:05:00,-3,2,2,Monday,Kenny Hiscock,EnviroServ Waste MGT PTY
239839,181673,249,2011-09-06 06:00:00,2011-09-05 18:40:00,2011-09-13 10:00:00,(none),-11,-116,14,Monday,Jaap Saayman,Kodav
239826,194898,70,2011-09-05 19:00:00,2011-09-06 13:50:00,2011-09-07 08:00:00,2011-09-08 06:15:00,19,22,2,Monday,Devon Bezuidenhout,Kempston Logistics P.E
239841,A16758,158,2011-09-05 16:00:00,2011-09-05 17:00:00,2011-09-06 08:00:00,2011-09-06 07:50:00,1,0,0,Monday,Kenny Hiscock,Arcelor Mittal
239789,191956,81,2011-09-05 16:00:00,2011-09-05 21:00:00,2011-09-06 13:00:00,2011-09-06 13:00:00,5,0,3,Monday,Shaun du Preez,Premier Trunking - Isando
239850,196262,197,2011-09-06 07:00:00,2011-09-06 06:50:00,2011-09-06 22:00:00,2011-09-06 17:33:00,0,-4,13,Monday,Jacques Maartens,Premier Trunking - Isando
239863,195625,178,2011-09-05 18:00:00,2011-09-05 18:30:00,2011-09-05 21:00:00,2011-09-05 21:45:00,1,1,0,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239864,195629,182,2011-09-05 18:00:00,2011-09-05 18:16:00,2011-09-05 21:00:00,2011-09-05 21:49:00,0,1,0,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239865,195623,185,2011-09-05 18:00:00,2011-09-05 18:45:00,2011-09-05 21:00:00,2011-09-06 00:50:00,1,4,0,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239866,195631,193,2011-09-05 18:00:00,2011-09-05 18:51:00,2011-09-05 21:00:00,2011-09-05 23:11:00,1,2,0,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239867,196757,103,2011-09-05 19:00:00,2011-09-05 19:31:00,2011-09-06 09:00:00,2011-09-06 14:56:00,1,6,1,Monday,Slindile Gugulethu Ndlovu,Pride Milling - Nigel
239868,195633,179,2011-09-05 21:00:00,2011-09-05 22:30:00,2011-09-05 23:00:00,2011-09-06 00:00:00,2,1,1,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239868,195633,179,2011-09-05 21:00:00,2011-09-06 06:00:00,2011-09-05 23:00:00,2011-09-06 06:53:00,9,8,1,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239869,195634,180,2011-09-05 20:00:00,2011-09-05 21:29:00,2011-09-05 23:00:00,2011-09-05 23:05:00,1,0,0,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239869,195634,180,2011-09-05 20:00:00,2011-09-06 02:00:00,2011-09-05 23:00:00,2011-09-06 06:58:00,6,8,0,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239870,195635,181,2011-09-05 22:00:00,2011-09-05 21:46:00,2011-09-06 03:00:00,2011-09-06 01:00:00,0,-2,0,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239871,195636,189,2011-09-05 22:00:00,2011-09-05 21:00:00,2011-09-06 03:00:00,2011-09-06 00:08:00,-1,-1,0,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239872,195626,178,2011-09-06 00:30:00,2011-09-06 00:40:00,2011-09-06 04:00:00,2011-09-06 04:00:00,0,0,4,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239872,195626,178,2011-09-06 00:30:00,2011-09-06 05:30:00,2011-09-06 04:00:00,2011-09-06 06:45:00,5,3,4,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239873,195630,182,2011-09-06 01:00:00,2011-09-06 00:53:00,2011-09-06 05:00:00,2011-09-06 02:00:00,0,-3,3,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239873,195630,182,2011-09-06 01:00:00,2011-09-06 05:00:00,2011-09-06 05:00:00,2011-09-06 06:30:00,4,2,3,Monday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239874,195551,181,2011-09-06 06:00:00,2011-09-06 05:45:00,2011-09-06 10:00:00,2011-09-06 09:04:00,0,1,1,Tuesday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239875,195553,185,2011-09-06 06:00:00,2011-09-06 05:56:00,2011-09-06 10:00:00,2011-09-06 10:13:00,0,0,1,Tuesday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239876,195555,189,2011-09-06 06:00:00,2011-09-06 06:00:00,2011-09-06 10:00:00,2011-09-06 12:00:00,0,2,1,Tuesday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239877,195558,193,2011-09-06 06:00:00,2011-09-06 05:45:00,2011-09-06 10:00:00,2011-09-06 14:39:00,0,5,1,Tuesday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239879,195561,180,2011-09-06 08:00:00,2011-09-06 09:11:00,2011-09-06 12:00:00,2011-09-06 12:03:00,1,0,1,Tuesday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239855,194107,225,2011-09-06 09:00:00,2011-09-06 08:35:00,2011-09-07 10:00:00,2011-09-07 05:20:00,0,-3,15,Tuesday,Mario Dorlly,Sugar on Tap
239876,195555,189,2011-09-06 06:00:00,2011-09-06 15:00:00,2011-09-06 10:00:00,2011-09-07 07:45:00,9,22,1,Tuesday,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
239881,195383,99,2011-09-05 18:00:00,2011-09-05 15:00:00,2011-09-06 13:00:00,2011-09-07 06:30:00,-3,18,14,Tuesday,Devon Bezuidenhout,Premier Trunking - Isando
239823,186613,222,2011-09-06 13:00:00,2011-09-06 12:50:00,2011-09-07 08:00:00,2011-09-07 05:55:00,0,-2,20,Tuesday,Devon Bezuidenhout,Carisbrooke Valley Citrus
239806,198148,115,2011-09-06 10:00:00,2011-09-06 09:10:00,2011-09-07 10:00:00,2011-09-07 07:44:00,1,-2,20,Tuesday,Shaun du Preez,Sugar on Tap
238688,197869,228,2011-09-06 09:00:00,2011-09-06 11:00:00,2011-09-07 08:00:00,2011-09-06 14:50:00,2,-17,190,Tuesday,Devon Bezuidenhout,Monteagle Africa Limited
239805,195465,173,2011-09-06 10:00:00,2011-09-06 09:40:00,2011-09-07 08:00:00,2011-09-07 09:20:00,0,1,20,Tuesday,Shaun du Preez,Neat Stone
239885,194855,191,2011-09-06 14:00:00,2011-09-06 17:30:00,2011-09-07 07:00:00,2011-09-07 08:11:00,4,1,4,Tuesday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239862,197082,186,2011-09-06 08:00:00,2011-09-06 08:10:00,2011-09-06 15:00:00,2011-09-06 12:41:00,0,-2,14,Tuesday,Jacques Maartens,Pannar Seeds
239888,A16467,163,2011-09-05 12:00:00,2011-09-05 11:50:00,2011-09-05 18:00:00,2011-09-05 15:20:00,0,-1,20,Tuesday,Kenny Hiscock,Arcelor Mittal
239794,197083,186,2011-09-06 16:00:00,2011-09-06 14:10:00,2011-09-07 08:00:00,2011-09-07 06:00:00,0,-2,27,Tuesday,Jacques Maartens,Pannar Seeds
239889,192948,184,2011-09-06 12:00:00,2011-09-06 09:29:00,2011-09-07 11:00:00,2011-09-07 06:40:00,-1,-4,2,Tuesday,Jacques Maartens,Barloworld Logistics  (Illovo)
239890,196274,230,2011-09-06 07:00:00,2011-09-06 07:00:00,2011-09-07 08:00:00,2011-09-06 18:20:00,0,-12,1,Tuesday,Shaun du Preez,Premier Trunking - Isando
239882,198050,6,2011-09-06 13:00:00,2011-09-06 12:25:00,2011-09-07 08:00:00,2011-09-07 14:00:00,1,6,3,Tuesday,Devon Bezuidenhout,BSI Steel Limited
239891,A16468,163,2011-09-05 19:00:00,2011-09-05 18:10:00,2011-09-06 19:00:00,2011-09-06 13:20:00,1,-4,13,Tuesday,Kenny Hiscock,Arcelor Mittal
239894,A16759,158,2011-09-06 17:00:00,2011-09-06 15:10:00,2011-09-07 09:00:00,2011-09-06 20:10:00,0,-11,7,Tuesday,Kenny Hiscock,Arcelor Mittal
239897,A16755,167,2011-09-06 17:00:00,2011-09-06 15:30:00,2011-09-07 09:00:00,(none),0,27,7,Tuesday,Kenny Hiscock,Arcelor Mittal
239900,194210,242,2011-09-06 10:00:00,2011-09-06 09:24:00,2011-09-07 07:00:00,2011-09-06 20:00:00,1,-11,0,Tuesday,Shaun du Preez,Premier Trunking - Isando
239901,F11907,E41,2011-09-06 12:00:00,2011-09-06 17:11:00,2011-09-07 11:00:00,2011-09-07 21:40:00,5,11,3,Tuesday,Cameron Singh,Total SA
239903,F11904,E53,2011-09-06 12:00:00,2011-09-06 14:50:00,2011-09-07 12:00:00,2011-09-07 09:00:00,3,-3,3,Tuesday,Cameron Singh,Total SA
239887,194116,DM7,2011-09-06 11:00:00,2011-09-06 10:10:00,2011-09-07 11:00:00,2011-09-07 07:50:00,1,-3,1,Tuesday,Mario Dorlly,Kempston Logistics East London
239906,A14571,153,2011-09-01 02:05:00,2011-09-01 02:05:00,2011-09-01 09:10:00,2011-09-01 07:00:00,0,-2,127,Tuesday,Kenny Hiscock,Hillside Aluminium Ltd
239893,195325,216,2011-09-06 11:00:00,2011-09-06 10:00:00,2011-09-07 11:00:00,2011-09-07 10:45:00,-1,0,1,Tuesday,Mario Dorlly,Monteagle Africa Limited
239912,A14572,153,2011-09-01 09:25:00,2011-09-01 09:25:00,2011-09-01 12:10:00,2011-09-01 11:00:00,0,-1,119,Tuesday,Kenny Hiscock,Hillside Aluminium Ltd
239793,194973,30,2011-09-06 11:00:00,2011-09-06 11:50:00,2011-09-07 07:00:00,2011-09-06 19:10:00,1,-10,22,Tuesday,Mario Dorlly,Pannar Seeds
239915,197479,3,2011-09-06 12:00:00,2011-09-06 12:00:00,2011-09-07 08:00:00,2011-09-07 09:20:00,0,1,3,Tuesday,Andre Honsh-Raj,Akulu Marchon HAZ
239916,A14573,153,2011-09-01 12:30:00,2011-09-01 12:30:00,2011-09-01 15:10:00,2011-09-01 14:00:00,0,-1,116,Tuesday,Kenny Hiscock,Hillside Aluminium Ltd
239920,B20244,237,2011-09-06 09:00:00,2011-09-06 08:00:00,2011-09-06 17:00:00,2011-09-06 10:00:00,-1,-7,0,Tuesday,Andre Honsh-Raj,Buckman New
239921,A14574,153,2011-09-01 15:30:00,2011-09-01 15:30:00,2011-09-01 19:15:00,2011-09-01 18:05:00,0,-1,114,Tuesday,Kenny Hiscock,Hillside Aluminium Ltd
239922,A14575,153,2011-09-01 19:30:00,2011-09-01 19:30:00,2011-09-01 22:25:00,2011-09-01 21:15:00,0,-1,110,Tuesday,Kenny Hiscock,Hillside Aluminium Ltd
239923,A14576,153,2011-09-01 22:35:00,2011-09-01 22:35:00,2011-09-02 01:25:00,2011-09-02 00:15:00,0,-1,107,Tuesday,Kenny Hiscock,Hillside Aluminium Ltd
239771,195854,19,2011-09-06 12:00:00,2011-09-06 12:23:00,2011-09-07 08:00:00,2011-09-06 23:15:00,0,-7,24,Tuesday,Mario Dorlly,Pannar Seeds
239533,196706,172,2011-09-06 15:00:00,2011-09-07 06:50:00,2011-09-07 07:00:00,2011-09-07 12:40:00,16,6,93,Tuesday,Mario Dorlly,Pannar Local Kaalfontein
239926,196727,183,2011-09-06 18:00:00,2011-09-06 14:30:00,2011-09-07 12:00:00,2011-09-07 10:50:00,-2,-1,7,Tuesday,Jacques Maartens,Barloworld Logistics  (Illovo)
239928,195287,123,2011-09-06 14:00:00,2011-09-06 15:25:00,2011-09-07 10:00:00,2011-09-07 10:35:00,1,1,3,Tuesday,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
239929,197300,262,2011-09-06 16:00:00,2011-09-06 16:15:00,2011-09-07 12:00:00,2011-09-07 14:00:00,0,2,5,Tuesday,Jacques Maartens,Barloworld Logistics  (Illovo)
239931,194199,188,2011-09-06 18:00:00,2011-09-06 14:42:00,2011-09-07 12:00:00,2011-09-07 06:35:00,-3,-5,7,Tuesday,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
239932,A16490,168,2011-09-06 12:00:00,2011-09-06 09:50:00,2011-09-07 12:00:00,2011-09-07 09:40:00,-2,-2,1,Tuesday,Kenny Hiscock,Arcelor Mittal
239933,192806,178,2011-09-06 18:00:00,2011-09-06 17:51:00,2011-09-07 12:00:00,2011-09-07 11:00:00,0,-1,7,Tuesday,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
239935,A16491,168,2011-09-07 18:00:00,2011-09-07 18:40:00,2011-09-08 10:00:00,(none),1,2,31,Tuesday,Kenny Hiscock,Arcelor Mittal
239936,A16760,163,2011-09-07 08:00:00,2011-09-06 20:30:00,2011-09-07 16:00:00,(none),-10,20,21,Tuesday,Kenny Hiscock,Arcelor Mittal
239937,A16761,164,2011-09-06 18:00:00,2011-09-06 19:55:00,2011-09-07 10:00:00,2011-09-07 09:10:00,2,1,8,Tuesday,Kenny Hiscock,Arcelor Mittal
239913,192958,122,2011-09-06 16:00:00,2011-09-06 18:30:00,2011-09-07 12:00:00,2011-09-07 14:30:00,3,3,7,Tuesday,Jacques Maartens,Sasko
239914,194078,266,2011-09-06 13:00:00,2011-09-06 18:26:00,2011-09-07 10:00:00,2011-09-07 14:25:00,5,4,4,Tuesday,Jacques Maartens,Sasko
239938,F11926,E47,2011-09-06 17:00:00,2011-09-06 19:00:00,2011-09-07 12:00:00,2011-09-07 16:15:00,2,4,7,Tuesday,Cameron Singh,Total SA
239842,196946,DM9,2011-09-06 12:00:00,2011-09-06 11:25:00,2011-09-07 08:00:00,2011-09-07 08:10:00,1,0,20,Tuesday,Devon Bezuidenhout,Epol A Division of Rainbow Farms
239939,194836,261,2011-09-06 15:00:00,2011-09-06 13:00:00,2011-09-07 10:00:00,2011-09-07 07:04:00,-2,-1,5,Tuesday,Jacques Maartens,South Bakels
239077,198158,148,2011-09-06 14:00:00,2011-09-06 14:00:00,2011-09-07 08:00:00,2011-09-07 09:40:00,0,2,148,Tuesday,Devon Bezuidenhout,E & C Charcoal (PTY)LTD
239905,197794,76,2011-09-06 12:00:00,2011-09-06 10:10:00,2011-09-08 08:00:00,2011-09-08 06:31:00,0,-1,3,Tuesday,Mario Dorlly,Paramount Mills
239924,191902,177,2011-09-06 12:00:00,2011-09-06 10:55:00,2011-09-07 08:00:00,2011-09-07 15:00:00,-1,7,1,Tuesday,Devon Bezuidenhout,Sugar on Tap
239940,187028,234,2011-09-06 13:00:00,2011-09-06 17:02:00,2011-09-07 10:00:00,2011-09-08 06:38:00,4,21,3,Tuesday,Shaun du Preez,Sasko
239161,192935,87,2011-09-05 13:00:00,2011-09-05 20:00:00,2011-09-06 08:00:00,2011-09-06 08:41:00,7,1,116,Tuesday,Mario Dorlly,E & C Charcoal (PTY)LTD
239944,188842,E10,2011-09-10 10:00:00,2011-09-07 17:30:00,2011-09-16 12:00:00,(none),-63,-190,94,Tuesday,Vimal Ganesh,Sonorex
239945,F10592,E01,2011-09-06 18:00:00,2011-09-06 20:30:00,2011-09-07 08:00:00,2011-09-07 15:45:00,3,8,6,Tuesday,Cameron Singh,Engen
239854,192964,111,2011-09-06 15:00:00,2011-09-06 18:16:00,2011-09-07 14:00:00,(none),3,22,21,Tuesday,Shaun du Preez,Plaaskem (Pty) Ltd
239904,196989,78,2011-09-06 14:00:00,2011-09-06 16:10:00,2011-09-08 08:00:00,2011-09-08 07:00:00,2,-1,5,Tuesday,Devon Bezuidenhout,Transport 2000
239532,192812,174,2011-09-06 14:00:00,2011-09-06 14:35:00,2011-09-07 07:00:00,(none),1,29,92,Tuesday,Shaun du Preez,Pannar Local Kaalfontein
239930,192904,218,2011-09-06 12:00:00,2011-09-06 15:00:00,2011-09-08 14:00:00,(none),3,0,1,Tuesday,Shaun du Preez,Pool Transport
239836,196793,42,2011-09-06 14:00:00,2011-09-06 13:55:00,2011-09-07 16:00:00,2011-09-08 09:07:00,0,17,22,Tuesday,Shaun du Preez,Chep
239957,181357,180,2011-09-06 15:00:00,2011-09-06 15:55:00,2011-09-07 12:00:00,2011-09-06 17:05:00,1,-17,2,Tuesday,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
239736,196329,212,2011-09-06 13:00:00,2011-09-06 12:30:00,2011-09-07 08:00:00,2011-09-07 07:20:00,1,1,26,Tuesday,Devon Bezuidenhout,Lime Distributors (Natal) CC
239817,197783,223,2011-09-06 12:00:00,2011-09-06 12:00:00,2011-09-07 07:00:00,2011-09-07 07:00:00,0,0,20,Tuesday,Devon Bezuidenhout,Pannar Seeds
239851,194055,109,2011-09-06 15:00:00,2011-09-06 23:00:00,2011-09-07 10:00:00,2011-09-08 06:50:00,8,21,21,Tuesday,Shaun du Preez,Plaaskem (Pty) Ltd
239853,197321,18,2011-09-06 14:00:00,2011-09-06 15:40:00,2011-09-07 10:00:00,2011-09-07 11:20:00,2,1,20,Tuesday,Shaun du Preez,Plaaskem (Pty) Ltd
239966,BB7764,D09,2011-09-02 07:00:00,2011-09-02 07:00:00,2011-09-02 22:30:00,2011-09-02 17:50:00,0,-3,101,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239968,BB6430,D78,2011-09-02 12:00:00,2011-09-02 12:00:00,2011-09-02 21:00:00,2011-09-02 22:15:00,0,1,96,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239970,BB6510,D77,2011-09-02 18:00:00,2011-09-02 18:00:00,2011-09-02 22:30:00,2011-09-03 00:00:00,0,2,90,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239971,"",D54,2011-09-02 15:00:00,2011-09-02 15:00:00,2011-09-02 21:30:00,2011-09-02 22:50:00,0,1,94,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239972,185987,116,2011-09-07 13:00:00,2011-09-07 14:00:00,2011-09-06 12:00:00,(none),1,48,24,Tuesday,Jaap Saayman,Access Freight International - Overborder
239974,197519,84,2011-09-07 08:00:00,2011-09-07 14:40:00,2011-09-14 09:00:00,(none),7,-139,19,Tuesday,Jaap Saayman,Access Freight International - Overborder
239852,194793,229,2011-09-06 18:00:00,2011-09-06 15:15:00,2011-09-07 15:00:00,(none),-1,21,24,Tuesday,Mario Dorlly,Plaaskem (Pty) Ltd
239975,F11929,E42,2011-09-06 18:00:00,2011-09-07 15:30:00,2011-09-07 14:00:00,(none),22,22,5,Tuesday,Cameron Singh,Engen
239846,196515,110,2011-09-06 17:00:00,2011-09-06 17:19:00,2011-09-07 15:00:00,(none),0,21,25,Tuesday,Mario Dorlly,Kodav
239976,"",D54,2011-09-03 08:00:00,2011-09-03 08:00:00,2011-09-03 15:00:00,2011-09-03 19:20:00,0,4,77,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239978,F11944,E46,2011-09-06 19:00:00,2011-09-07 08:35:00,2011-09-07 15:00:00,(none),14,21,6,Tuesday,Cameron Singh,Engen
239979,F11921,E49,2011-09-06 18:00:00,2011-09-06 19:13:00,2011-09-07 14:00:00,2011-09-07 19:33:00,1,6,5,Tuesday,Cameron Singh,Engen
239980,195560,179,2011-09-06 14:00:00,2011-09-06 14:31:00,2011-09-06 16:00:00,2011-09-06 16:08:00,1,0,1,Tuesday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239857,192817,69,2011-09-06 16:00:00,2011-09-06 16:00:00,2011-09-07 15:00:00,2011-09-08 06:53:00,0,16,22,Tuesday,Mario Dorlly,Omnia Fertiliser
239981,BB7811,D79,2011-09-03 12:00:00,2011-09-03 12:00:00,2011-09-03 18:00:00,2011-09-03 18:50:00,0,1,73,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239983,BB6432,D09,2011-09-04 07:00:00,2011-09-04 07:00:00,2011-09-04 22:30:00,2011-09-04 15:40:00,0,-5,54,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239984,F9205,E02,2011-09-06 14:00:00,2011-09-06 14:39:00,2011-09-07 13:00:00,2011-09-07 21:45:00,1,9,1,Tuesday,Cameron Singh,Engen
239985,A14577,153,2011-09-02 01:35:00,2011-09-02 01:35:00,2011-09-02 04:20:00,2011-09-02 03:15:00,0,-1,108,Tuesday,Kenny Hiscock,Hillside Aluminium Ltd
239986,BB7432,D54,2011-09-04 15:00:00,2011-09-04 11:39:00,2011-09-04 21:30:00,2011-09-04 19:00:00,-3,-1,46,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239892,195483,192,2011-09-06 15:00:00,2011-09-06 16:15:00,2011-09-07 11:00:00,2011-09-07 09:07:00,1,0,5,Tuesday,Jacques Maartens,Monteagle Africa Limited
239859,197397,87,2011-09-06 19:00:00,2011-09-06 20:50:00,2011-09-07 15:00:00,2011-09-07 21:08:00,2,6,25,Tuesday,Mario Dorlly,Omnia Fertiliser
239934,197252,114,2011-09-06 16:00:00,2011-09-07 06:50:00,2011-09-07 14:00:00,2011-09-08 06:45:00,15,17,5,Tuesday,Devon Bezuidenhout,Canter Transport
239927,192776,240,2011-09-06 15:00:00,2011-09-07 11:01:00,2011-09-08 08:00:00,2011-09-08 09:55:00,20,2,4,Tuesday,Devon Bezuidenhout,Canter Transport
239845,195903,28,2011-09-06 14:00:00,2011-09-06 15:45:00,2011-09-07 13:00:00,2011-09-07 14:10:00,2,1,22,Tuesday,Devon Bezuidenhout,Kodav
239957,181357,180,2011-09-06 15:00:00,2011-09-06 18:05:00,2011-09-07 12:00:00,2011-09-06 20:29:00,3,-14,2,Tuesday,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
239534,194151,82,2011-09-06 15:00:00,2011-09-06 15:25:00,2011-09-07 07:00:00,2011-09-07 09:20:00,0,2,93,Tuesday,Devon Bezuidenhout,Pannar Local Kaalfontein
239989,"",D78,2011-09-04 15:00:00,(none),2011-09-04 21:30:00,(none),93,87,46,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239856,192798,DM5,2011-09-06 16:00:00,2011-09-06 16:13:00,2011-09-07 13:00:00,2011-09-07 11:00:00,0,-2,22,Tuesday,Devon Bezuidenhout,Omnia Fertiliser
239992,"",D79,2011-09-04 12:00:00,2011-09-04 09:55:00,2011-09-04 21:00:00,2011-09-04 14:28:00,-2,-5,49,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239994,BB7433,D09,2011-09-05 12:00:00,2011-09-05 12:00:00,2011-09-05 21:00:00,2011-09-05 22:40:00,0,2,26,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239996,BB327027,D78,2011-09-05 07:00:00,2011-09-05 07:00:00,2011-09-05 22:30:00,2011-09-05 17:46:00,0,-3,31,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239997,BB7284,D79,2011-09-05 15:00:00,2011-09-05 07:30:00,2011-09-05 21:30:00,2011-09-05 21:20:00,-6,0,23,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239998,"",D54,2011-09-05 18:00:00,2011-09-05 17:40:00,2011-09-05 22:30:00,2011-09-05 23:15:00,0,1,20,Tuesday,Kevin Fourie,Premier Foods - BB Bakery
239858,194192,14,2011-09-06 17:00:00,2011-09-06 16:40:00,2011-09-07 18:00:00,2011-09-07 04:00:00,0,-14,23,Tuesday,Shaun du Preez,Omnia Fertiliser
240001,191572,253,2011-09-07 10:00:00,2011-09-07 06:09:00,2011-09-14 10:00:00,(none),-2,-140,18,Tuesday,Jaap Saayman,Access Freight International - Overborder
239858,194192,100,2011-09-06 17:00:00,2011-09-06 19:20:00,2011-09-07 18:00:00,2011-09-08 07:00:00,2,13,23,Tuesday,Shaun du Preez,Omnia Fertiliser
239814,192838,220,2011-09-06 16:00:00,2011-09-06 17:16:00,2011-09-07 06:00:00,2011-09-07 04:48:00,1,-1,24,Tuesday,Devon Bezuidenhout,Monteagle Africa Limited
239194,197827,224,2011-09-07 08:00:00,2011-09-06 19:53:00,2011-09-08 08:00:00,(none),-12,4,145,Tuesday,Devon Bezuidenhout,Sasko
239918,195492,56,2011-09-07 11:00:00,2011-09-07 08:56:00,2011-09-08 08:00:00,2011-09-08 04:55:00,-2,-3,26,Tuesday,Mario Dorlly,E & C Charcoal (PTY)LTD
239959,197942,21,2011-09-06 16:00:00,2011-09-06 16:30:00,2011-09-07 07:00:00,2011-09-07 09:20:00,1,2,4,Tuesday,Mario Dorlly,Pannar Seeds
240003,195459,190,2011-09-06 21:00:00,2011-09-06 20:37:00,2011-09-07 08:00:00,2011-09-07 06:26:00,0,0,6,Tuesday,Jacques Maartens,Premier Trunking - Isando
240004,194098,226,2011-09-06 15:00:00,2011-09-06 15:50:00,2011-09-07 12:00:00,2011-09-07 16:48:00,1,5,0,Tuesday,Shaun du Preez,Premier Trunking - Isando
240005,194126,88,2011-09-06 16:00:00,2011-09-06 14:15:00,2011-09-07 13:00:00,2011-09-07 08:33:00,0,-4,1,Tuesday,Mario Dorlly,Premier Trunking - Isando
239742,197378,67,2011-09-06 17:00:00,2011-09-07 09:00:00,2011-09-07 06:00:00,2011-09-07 16:35:00,16,11,31,Tuesday,Shaun du Preez,Premier Trunking - Isando
239917,197730,147,2011-09-07 08:00:00,2011-09-07 09:30:00,2011-09-08 08:00:00,2011-09-08 05:00:00,2,-3,23,Tuesday,Mario Dorlly,E & C Charcoal (PTY)LTD
239860,194229,27,2011-09-06 18:00:00,2011-09-06 18:35:00,2011-09-07 20:00:00,2011-09-07 05:40:00,1,-14,24,Tuesday,Shaun du Preez,Omnia Fertiliser
239951,195438,101,2011-09-07 09:00:00,2011-09-07 06:30:00,2011-09-08 10:00:00,2011-09-08 07:45:00,-1,-2,22,Tuesday,Mario Dorlly,Sugar on Tap
239781,197843,6,2011-09-06 08:00:00,2011-09-07 17:40:00,2011-09-07 08:00:00,(none),34,28,19,Tuesday,Devon Bezuidenhout,Sasko
238688,197869,112,2011-09-06 09:00:00,2011-09-06 19:05:00,2011-09-07 08:00:00,2011-09-07 07:40:00,10,0,190,Tuesday,Mario Dorlly,Monteagle Africa Limited
240010,B20226,237,2011-09-06 18:00:00,2011-09-06 16:40:00,2011-09-07 09:00:00,2011-09-07 08:00:00,-1,-1,2,Tuesday,Andre Honsh-Raj,Buckman New
240011,B20250,2,2011-09-06 18:00:00,2011-09-07 21:20:00,2011-09-07 09:00:00,2011-09-08 10:20:00,27,25,2,Tuesday,Andre Honsh-Raj,Buckman New
239658,197261,179,2011-09-05 10:00:00,2011-09-07 09:00:00,2011-09-06 10:00:00,2011-09-07 11:50:00,47,26,2,Tuesday,Jacques Maartens,Sasko
239993,194905,98,2011-09-06 15:00:00,2011-09-06 15:30:00,2011-09-07 14:00:00,2011-09-07 11:20:00,1,-1,0,Tuesday,Devon Bezuidenhout,Ferro
